,#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,Formalism
2408,54,23,2.75,1.56916,0.46530699999999997,-0.445967,192,0.027460011293404026,0.001306919084085788,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2409,54,24,2.75,1.56916,0.46530699999999997,-0.445967,200,0.027610397715224045,0.0013262202513676276,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2410,54,25,2.75,1.56916,0.46530699999999997,-0.445967,208,0.025246244780302712,0.0013571755694505696,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2411,54,26,2.75,1.56916,0.46530699999999997,-0.445967,216,0.03065422954467187,0.0014023601685268388,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2412,54,27,2.75,1.56916,0.46530699999999997,-0.445967,224,0.02912039326623102,0.0014655134610728434,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2413,54,28,2.75,1.56916,0.46530699999999997,-0.445967,232,0.03376739595090818,0.0015518468635582153,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2414,54,29,2.75,1.56916,0.46530699999999997,-0.445967,240,0.0360910353817237,0.0016684931080501255,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2415,54,30,2.75,1.56916,0.46530699999999997,-0.445967,248,0.03825039943980522,0.0018251537318821295,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2416,54,31,2.75,1.56916,0.46530699999999997,-0.445967,256,0.041465897249629194,0.002035028728675062,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2417,54,32,2.75,1.56916,0.46530699999999997,-0.445967,264,0.048279754571659964,0.0023161516156864704,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2418,54,33,2.75,1.56916,0.46530699999999997,-0.445967,272,0.0533985010875839,0.0026933073603631792,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2419,54,34,2.75,1.56916,0.46530699999999997,-0.445967,280,0.06044187182117863,0.0032007776012589863,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2420,54,35,2.75,1.56916,0.46530699999999997,-0.445967,288,0.07713099276013144,0.003886214153788595,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2421,54,36,2.75,1.56916,0.46530699999999997,-0.445967,296,0.10096855925692323,0.004815894032653692,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2422,54,37,2.75,1.56916,0.46530699999999997,-0.445967,304,0.13043097341409657,0.006081148027019949,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2423,54,38,2.75,1.56916,0.46530699999999997,-0.445967,312,0.16005025467500994,0.007803963354524427,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2424,54,39,2.75,1.56916,0.46530699999999997,-0.445967,320,0.19542229391825688,0.010134201136825208,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2425,54,40,2.75,1.56916,0.46530699999999997,-0.445967,328,0.24578551705742674,0.013216321022649274,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2426,54,41,2.75,1.56916,0.46530699999999997,-0.445967,336,0.32179243580123706,0.017075206859244157,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2427,54,42,2.75,1.56916,0.46530699999999997,-0.445967,344,0.4224058840811982,0.021356546533850135,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2428,54,43,2.75,1.56916,0.46530699999999997,-0.445967,352,0.48583593295041555,0.025011507962596154,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2429,54,44,2.75,1.56916,0.46530699999999997,-0.445967,360,0.5635632012323789,0.02650018464530296,0.44371092255701317,0.6044241161175267,1.427454033943,-2.3316174063735,4.5466999999999995,0.024672,BKM10
2430,55,0,2.75,1.66925,0.393019,-0.543043,8,2.701440596546804,0.14451482139143132,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2431,55,1,2.75,1.66925,0.393019,-0.543043,16,1.385853050549475,0.0701763180064165,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2432,55,2,2.75,1.66925,0.393019,-0.543043,24,0.7552550438728369,0.03727570483275168,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2433,55,3,2.75,1.66925,0.393019,-0.543043,32,0.4068876575313392,0.02214851188581251,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2434,55,4,2.75,1.66925,0.393019,-0.543043,40,0.2923470132461748,0.014321553084228618,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2435,55,5,2.75,1.66925,0.393019,-0.543043,48,0.19149997215630002,0.00985527108935562,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2436,55,6,2.75,1.66925,0.393019,-0.543043,56,0.13577431301459242,0.007113818460962294,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2437,55,7,2.75,1.66925,0.393019,-0.543043,64,0.11412697040779375,0.005337970712325692,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2438,55,8,2.75,1.66925,0.393019,-0.543043,72,0.0801613488382926,0.004140512294079026,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2439,55,9,2.75,1.66925,0.393019,-0.543043,80,0.06567337697627823,0.0033082584845387734,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2440,55,10,2.75,1.66925,0.393019,-0.543043,88,0.05365959290042905,0.002716362503204651,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2441,55,11,2.75,1.66925,0.393019,-0.543043,96,0.04643969765426016,0.002287962765554683,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2442,55,12,2.75,1.66925,0.393019,-0.543043,104,0.03832827372289257,0.001973779389181616,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2443,55,13,2.75,1.66925,0.393019,-0.543043,112,0.03615311416753202,0.0017411578457216176,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2444,55,14,2.75,1.66925,0.393019,-0.543043,120,0.03407707500606236,0.0015678776481546945,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2445,55,15,2.75,1.66925,0.393019,-0.543043,128,0.028301290628025107,0.0014384993030147838,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2446,55,16,2.75,1.66925,0.393019,-0.543043,136,0.027512126712146655,0.0013421294723778264,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2447,55,17,2.75,1.66925,0.393019,-0.543043,144,0.027022760860340382,0.0012710127789718126,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2448,55,18,2.75,1.66925,0.393019,-0.543043,152,0.023007138599404443,0.0012196242773383898,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2449,55,19,2.75,1.66925,0.393019,-0.543043,160,0.021773597762804082,0.0011840763787084466,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2450,55,20,2.75,1.66925,0.393019,-0.543043,168,0.020967971297901407,0.0011617307996774557,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2451,55,21,2.75,1.66925,0.393019,-0.543043,176,0.0234536086600452,0.0011509501332491838,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2452,55,22,2.75,1.66925,0.393019,-0.543043,184,0.023968225748218032,0.0011509501332491838,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2453,55,23,2.75,1.66925,0.393019,-0.543043,192,0.022206501525549722,0.0011617307996774557,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2454,55,24,2.75,1.66925,0.393019,-0.543043,200,0.024435759732986815,0.0011840763787084466,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2455,55,25,2.75,1.66925,0.393019,-0.543043,208,0.022741779889077378,0.0012196242773383898,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2456,55,26,2.75,1.66925,0.393019,-0.543043,216,0.02452240018836326,0.0012710127789718126,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2457,55,27,2.75,1.66925,0.393019,-0.543043,224,0.028479662550226867,0.0013421294723778264,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2458,55,28,2.75,1.66925,0.393019,-0.543043,232,0.031030912761115647,0.0014384993030147832,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2459,55,29,2.75,1.66925,0.393019,-0.543043,240,0.032078016743423816,0.0015678776481546945,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2460,55,30,2.75,1.66925,0.393019,-0.543043,248,0.033111928752426086,0.0017411578457216172,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2461,55,31,2.75,1.66925,0.393019,-0.543043,256,0.039673728780512924,0.001973779389181616,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2462,55,32,2.75,1.66925,0.393019,-0.543043,264,0.047413673642992295,0.002287962765554684,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2463,55,33,2.75,1.66925,0.393019,-0.543043,272,0.04918759391493035,0.002716362503204651,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2464,55,34,2.75,1.66925,0.393019,-0.543043,280,0.062369364131068195,0.0033082584845387734,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2465,55,35,2.75,1.66925,0.393019,-0.543043,288,0.0837078902225462,0.004140512294079025,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2466,55,36,2.75,1.66925,0.393019,-0.543043,296,0.10621024087785728,0.005337970712325692,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2467,55,37,2.75,1.66925,0.393019,-0.543043,304,0.14811114649013626,0.007113818460962294,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2468,55,38,2.75,1.66925,0.393019,-0.543043,312,0.21244215468557962,0.00985527108935562,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2469,55,39,2.75,1.66925,0.393019,-0.543043,320,0.3029802129282538,0.014321553084228614,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2470,55,40,2.75,1.66925,0.393019,-0.543043,328,0.44043173753832937,0.02214851188581251,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2471,55,41,2.75,1.66925,0.393019,-0.543043,336,0.763140080246588,0.03727570483275168,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2472,55,42,2.75,1.66925,0.393019,-0.543043,344,1.4048318101402664,0.0701763180064165,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2473,55,43,2.75,1.66925,0.393019,-0.543043,352,2.974415546461793,0.14451482139143132,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2474,55,44,2.75,1.66925,0.393019,-0.543043,360,4.6165169085657505,0.22155531295664474,0.391109021590235,0.5078541771245971,1.7834063679670003,-2.6753894015415,4.755322,0.0214806,BKM10
2475,56,0,2.75,1.5159799999999999,0.433262,-0.47446099999999997,8,1.2418488474587823,0.06086239609612747,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2476,56,1,2.75,1.5159799999999999,0.433262,-0.47446099999999997,16,0.904445113093692,0.04271291387177482,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2477,56,2,2.75,1.5159799999999999,0.433262,-0.47446099999999997,24,0.5482591073802359,0.028136705884058085,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2478,56,3,2.75,1.5159799999999999,0.433262,-0.47446099999999997,32,0.36557689558172274,0.018690359194120005,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2479,56,4,2.75,1.5159799999999999,0.433262,-0.47446099999999997,40,0.2589607991992872,0.012796751995509857,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2480,56,5,2.75,1.5159799999999999,0.433262,-0.47446099999999997,48,0.193140646501139,0.00906441476422796,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2481,56,6,2.75,1.5159799999999999,0.433262,-0.47446099999999997,56,0.1363285024779261,0.006636049957059607,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2482,56,7,2.75,1.5159799999999999,0.433262,-0.47446099999999997,64,0.10407588648070804,0.005013741874420331,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2483,56,8,2.75,1.5159799999999999,0.433262,-0.47446099999999997,72,0.07655143944940541,0.003905292848340694,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2484,56,9,2.75,1.5159799999999999,0.433262,-0.47446099999999997,80,0.05892560991408601,0.0031341453367025097,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2485,56,10,2.75,1.5159799999999999,0.433262,-0.47446099999999997,88,0.052653723976910316,0.002590098402627408,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2486,56,11,2.75,1.5159799999999999,0.433262,-0.47446099999999997,96,0.042485374603064306,0.0022022414987504743,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2487,56,12,2.75,1.5159799999999999,0.433262,-0.47446099999999997,104,0.038037056780323986,0.001923701106303644,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2488,56,13,2.75,1.5159799999999999,0.433262,-0.47446099999999997,112,0.035474923644090536,0.0017227670774909909,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2489,56,14,2.75,1.5159799999999999,0.433262,-0.47446099999999997,120,0.03425434556034712,0.0015775649030546112,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2490,56,15,2.75,1.5159799999999999,0.433262,-0.47446099999999997,128,0.031417743699544615,0.0014727635888670241,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2491,56,16,2.75,1.5159799999999999,0.433262,-0.47446099999999997,136,0.024975383038612933,0.0013974901079313491,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2492,56,17,2.75,1.5159799999999999,0.433262,-0.47446099999999997,144,0.028102602025888913,0.0013439809800317951,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2493,56,18,2.75,1.5159799999999999,0.433262,-0.47446099999999997,152,0.025375146543243618,0.0013066971765786546,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2494,56,19,2.75,1.5159799999999999,0.433262,-0.47446099999999997,160,0.02690567441546045,0.0012817384817010373,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2495,56,20,2.75,1.5159799999999999,0.433262,-0.47446099999999997,168,0.0254162828554469,0.0012664572918953537,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2496,56,21,2.75,1.5159799999999999,0.433262,-0.47446099999999997,176,0.02757842224733378,0.0012592102547522655,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2497,56,22,2.75,1.5159799999999999,0.433262,-0.47446099999999997,184,0.024572688542887845,0.0012592102547522655,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2498,56,23,2.75,1.5159799999999999,0.433262,-0.47446099999999997,192,0.026510425838694313,0.0012664572918953537,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2499,56,24,2.75,1.5159799999999999,0.433262,-0.47446099999999997,200,0.025813422111078302,0.0012817384817010373,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2500,56,25,2.75,1.5159799999999999,0.433262,-0.47446099999999997,208,0.02603219397105291,0.0013066971765786546,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2501,56,26,2.75,1.5159799999999999,0.433262,-0.47446099999999997,216,0.02575206126041386,0.0013439809800317951,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2502,56,27,2.75,1.5159799999999999,0.433262,-0.47446099999999997,224,0.029483841449872504,0.0013974901079313491,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2503,56,28,2.75,1.5159799999999999,0.433262,-0.47446099999999997,232,0.028972496875976576,0.001472763588867024,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2504,56,29,2.75,1.5159799999999999,0.433262,-0.47446099999999997,240,0.029219113409722983,0.0015775649030546112,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2505,56,30,2.75,1.5159799999999999,0.433262,-0.47446099999999997,248,0.038098477798941266,0.0017227670774909909,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2506,56,31,2.75,1.5159799999999999,0.433262,-0.47446099999999997,256,0.034652850284710525,0.001923701106303644,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2507,56,32,2.75,1.5159799999999999,0.433262,-0.47446099999999997,264,0.04682090565483827,0.0022022414987504764,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2508,56,33,2.75,1.5159799999999999,0.433262,-0.47446099999999997,272,0.05711262697550028,0.002590098402627406,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2509,56,34,2.75,1.5159799999999999,0.433262,-0.47446099999999997,280,0.06360912722685134,0.0031341453367025097,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2510,56,35,2.75,1.5159799999999999,0.433262,-0.47446099999999997,288,0.07847303856760572,0.0039052928483406936,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2511,56,36,2.75,1.5159799999999999,0.433262,-0.47446099999999997,296,0.10005347054218741,0.005013741874420331,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2512,56,37,2.75,1.5159799999999999,0.433262,-0.47446099999999997,304,0.14184380325197257,0.006636049957059607,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2513,56,38,2.75,1.5159799999999999,0.433262,-0.47446099999999997,312,0.15980973816219066,0.00906441476422796,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2514,56,39,2.75,1.5159799999999999,0.433262,-0.47446099999999997,320,0.26278099124977233,0.012796751995509854,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2515,56,40,2.75,1.5159799999999999,0.433262,-0.47446099999999997,328,0.3854781564754637,0.018690359194120005,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2516,56,41,2.75,1.5159799999999999,0.433262,-0.47446099999999997,336,0.5808793217562597,0.028136705884058085,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2517,56,42,2.75,1.5159799999999999,0.433262,-0.47446099999999997,344,0.8368935373471513,0.04271291387177482,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2518,56,43,2.75,1.5159799999999999,0.433262,-0.47446099999999997,352,1.1199049449967462,0.06086239609612747,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2519,56,44,2.75,1.5159799999999999,0.433262,-0.47446099999999997,360,1.3482799356715307,0.07065178319547638,0.42711999257394495,0.5734266832261906,1.500998123893,-2.416648440966,4.5592144999999995,0.027308600000000002,BKM10
2520,57,0,2.75,2.06746,0.6104510000000001,-0.598537,8,0.07812427909925405,0.0035581971271014153,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2521,57,1,2.75,2.06746,0.6104510000000001,-0.598537,16,0.07441458355204085,0.0034589628424006053,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2522,57,2,2.75,2.06746,0.6104510000000001,-0.598537,24,0.06967763540166426,0.003307016026371189,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2523,57,3,2.75,2.06746,0.6104510000000001,-0.598537,32,0.06256983460608725,0.003118692411929681,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2524,57,4,2.75,2.06746,0.6104510000000001,-0.598537,40,0.058372704295364314,0.002911031099636578,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2525,57,5,2.75,2.06746,0.6104510000000001,-0.598537,48,0.055305648574602,0.0026989395996666024,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2526,57,6,2.75,2.06746,0.6104510000000001,-0.598537,56,0.04899884961155742,0.002493733240311657,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2527,57,7,2.75,2.06746,0.6104510000000001,-0.598537,64,0.04531600006838434,0.0023028969341245416,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2528,57,8,2.75,2.06746,0.6104510000000001,-0.598537,72,0.041022083989392916,0.0021305985237611612,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2529,57,9,2.75,2.06746,0.6104510000000001,-0.598537,80,0.038997853216538564,0.001978497780688482,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2530,57,10,2.75,2.06746,0.6104510000000001,-0.598537,88,0.03768373512944997,0.0018465531955886621,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2531,57,11,2.75,2.06746,0.6104510000000001,-0.598537,96,0.033767989744271226,0.001733687336274767,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2532,57,12,2.75,2.06746,0.6104510000000001,-0.598537,104,0.030819561144694592,0.0016382766259976822,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2533,57,13,2.75,2.06746,0.6104510000000001,-0.598537,112,0.03294215256099385,0.0015584835665308717,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2534,57,14,2.75,2.06746,0.6104510000000001,-0.598537,120,0.02999108050830811,0.0014924670170235145,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2535,57,15,2.75,2.06746,0.6104510000000001,-0.598537,128,0.029140102404603057,0.0014385062291694278,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2536,57,16,2.75,2.06746,0.6104510000000001,-0.598537,136,0.028382708137217234,0.0013950677860637129,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2537,57,17,2.75,2.06746,0.6104510000000001,-0.598537,144,0.02735093208348615,0.0013608368874557539,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2538,57,18,2.75,2.06746,0.6104510000000001,-0.598537,152,0.028574754365552055,0.0013347277743192534,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2539,57,19,2.75,2.06746,0.6104510000000001,-0.598537,160,0.02741437516886582,0.0013158830499144685,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
2540,57,20,2.75,2.06746,0.6104510000000001,-0.598537,168,0.024289674132978892,0.0013036681091679022,0.36543023776266614,0.4626171711536079,2.536533548647,-3.2523921351015,6.038983,0.0196645,BKM10
