,Formalism,#Set,index,k,QQ,t,phi_x,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,F,sigmaF
153,BKM10,4.0,18.0,5.8,1.98,-0.32,148.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04064588793781942,0.0020091595497310974
154,BKM10,4.0,19.0,5.8,1.98,-0.32,156.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.043227021632658666,0.0019901322823417163
155,BKM10,4.0,20.0,5.8,1.98,-0.32,164.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03937352948947363,0.0019772961762694508
156,BKM10,4.0,21.0,5.8,1.98,-0.32,172.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03969976920848016,0.001969889220476401
157,BKM10,4.0,22.0,5.8,1.98,-0.32,180.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.042290844084615066,0.0019674686363387295
158,BKM10,4.0,23.0,5.8,1.98,-0.32,188.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04323102721649564,0.001969889220476401
159,BKM10,4.0,24.0,5.8,1.98,-0.32,196.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04052129475401368,0.0019772961762694508
160,BKM10,4.0,25.0,5.8,1.98,-0.32,204.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.038844499416440914,0.0019901322823417163
161,BKM10,4.0,26.0,5.8,1.98,-0.32,212.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03856910268623741,0.0020091595497310974
162,BKM10,4.0,27.0,5.8,1.98,-0.32,220.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.040094346633441705,0.002035495718484485
163,BKM10,4.0,28.0,5.8,1.98,-0.32,228.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04174225327089463,0.002070665789877459
164,BKM10,4.0,29.0,5.8,1.98,-0.32,236.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.040007989645461046,0.0021166679030405005
165,BKM10,4.0,30.0,5.8,1.98,-0.32,244.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04293041382900584,0.002176050617794301
166,BKM10,4.0,31.0,5.8,1.98,-0.32,252.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04615243179366062,0.0022519940269513402
167,BKM10,4.0,32.0,5.8,1.98,-0.32,260.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04646671425035594,0.0023483784607536634
168,BKM10,4.0,33.0,5.8,1.98,-0.32,268.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.051810232620479124,0.0024698094723243583
169,BKM10,4.0,34.0,5.8,1.98,-0.32,276.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.05385469775486878,0.0026215432488972228
170,BKM10,4.0,35.0,5.8,1.98,-0.32,284.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.05483474911118209,0.002809219800659011
171,BKM10,4.0,36.0,5.8,1.98,-0.32,292.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.06284846028758277,0.003038262838582104
172,BKM10,4.0,37.0,5.8,1.98,-0.32,300.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.06401677065685116,0.003312756743747406
173,BKM10,4.0,38.0,5.8,1.98,-0.32,308.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.0702970362366067,0.003633599809281317
174,BKM10,4.0,39.0,5.8,1.98,-0.32,316.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.08157243638947338,0.0039958425375037
175,BKM10,4.0,40.0,5.8,1.98,-0.32,324.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.09057541445162505,0.004385485780668308
176,BKM10,4.0,41.0,5.8,1.98,-0.32,332.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.10234251267347466,0.004776752766248752
177,BKM10,4.0,42.0,5.8,1.98,-0.32,340.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.10655220415672134,0.005131817935858768
178,BKM10,4.0,43.0,5.8,1.98,-0.32,348.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.10205421170581273,0.0054054021096609315
179,BKM10,4.0,44.0,5.8,1.98,-0.32,356.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.11129145943190472,0.005555189248046698
