,Formalism,#Set,index,k,QQ,t,phi_x,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,F,sigmaF
153,BKM02,4.0,18.0,5.8,1.98,-0.32,148.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.035675395782573456,0.0018241476258260992
154,BKM02,4.0,19.0,5.8,1.98,-0.32,156.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.034959526735331925,0.0018021373017203274
155,BKM02,4.0,20.0,5.8,1.98,-0.32,164.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03403727387500135,0.0017872168626861637
156,BKM02,4.0,21.0,5.8,1.98,-0.32,172.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03706517731637989,0.0017785765041796507
157,BKM02,4.0,22.0,5.8,1.98,-0.32,180.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03409885709889377,0.001775747515987078
158,BKM02,4.0,23.0,5.8,1.98,-0.32,188.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03341487282050722,0.0017785765041796507
159,BKM02,4.0,24.0,5.8,1.98,-0.32,196.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03971878421730052,0.0017872168626861637
160,BKM02,4.0,25.0,5.8,1.98,-0.32,204.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.037264422959451385,0.0018021373017203274
161,BKM02,4.0,26.0,5.8,1.98,-0.32,212.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.035636067304355826,0.0018241476258260992
162,BKM02,4.0,27.0,5.8,1.98,-0.32,220.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03748213833033596,0.0018544422217018034
163,BKM02,4.0,28.0,5.8,1.98,-0.32,228.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.037512913144204865,0.00189466158258641
164,BKM02,4.0,29.0,5.8,1.98,-0.32,236.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.041542893518907664,0.0019469712293078549
165,BKM02,4.0,30.0,5.8,1.98,-0.32,244.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04119863436268694,0.002014154870670592
166,BKM02,4.0,31.0,5.8,1.98,-0.32,252.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04216676541325834,0.002099713393193727
167,BKM02,4.0,32.0,5.8,1.98,-0.32,260.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04714925083944196,0.0022079514077305764
168,BKM02,4.0,33.0,5.8,1.98,-0.32,268.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.047645605020989315,0.0023440158554301977
169,BKM02,4.0,34.0,5.8,1.98,-0.32,276.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.05206402510149982,0.002513823062469599
170,BKM02,4.0,35.0,5.8,1.98,-0.32,284.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.053521079458488885,0.0027237684119490917
171,BKM02,4.0,36.0,5.8,1.98,-0.32,292.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.057544642980940724,0.0029800571020715877
172,BKM02,4.0,37.0,5.8,1.98,-0.32,300.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.06553440542817,0.0032874384461737713
173,BKM02,4.0,38.0,5.8,1.98,-0.32,308.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.07484521469608525,0.0036471124502651386
174,BKM02,4.0,39.0,5.8,1.98,-0.32,316.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.09109521251965902,0.004053701338038222
175,BKM02,4.0,40.0,5.8,1.98,-0.32,324.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.09507942005786561,0.0044915951288259605
176,BKM02,4.0,41.0,5.8,1.98,-0.32,332.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.09417859896617436,0.0049318229824864765
177,BKM02,4.0,42.0,5.8,1.98,-0.32,340.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.11042134440906541,0.005331707783210179
178,BKM02,4.0,43.0,5.8,1.98,-0.32,348.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.11415226723809697,0.005640051217558406
179,BKM02,4.0,44.0,5.8,1.98,-0.32,356.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.12280960045851244,0.005808945069611768
